id,name,base_name,height_meter,weight_kg,hp,attack,defense,special_attack,special_defense,speed,type_1,type_2,is_legendary,is_mythical
10112,grimer-alola,grimer,0.7,42.0,80,80,50,40,50,25,poison,dark,False,False
10113,muk-alola,muk,1.0,52.0,105,105,75,65,100,50,poison,dark,False,False
10114,exeggutor-alola,exeggutor,10.9,415.6,95,105,85,125,75,45,grass,dragon,False,False
10115,marowak-alola,marowak,1.0,34.0,60,80,110,50,80,45,fire,ghost,False,False
10116,greninja-battle-bond,greninja,1.5,40.0,72,95,67,103,71,122,water,dark,False,False
10117,greninja-ash,greninja,1.5,40.0,72,145,67,153,71,132,water,dark,False,False
10118,zygarde-10,zygarde,1.2,33.5,54,100,71,61,85,115,dragon,ground,True,False
10119,zygarde-50,zygarde,5.0,305.0,108,100,121,81,95,95,dragon,ground,True,False
10120,zygarde-complete,zygarde,4.5,610.0,216,100,121,91,95,85,dragon,ground,True,False
10121,gumshoos-totem,gumshoos,1.4,60.0,88,110,60,55,60,45,normal,,False,False
10122,vikavolt-totem,vikavolt,2.6,147.5,77,70,90,145,75,43,bug,electric,False,False
10123,oricorio-pom-pom,oricorio,0.6,3.4,75,70,70,98,70,93,electric,flying,False,False
10124,oricorio-pau,oricorio,0.6,3.4,75,70,70,98,70,93,psychic,flying,False,False
10125,oricorio-sensu,oricorio,0.6,3.4,75,70,70,98,70,93,ghost,flying,False,False
10126,lycanroc-midnight,lycanroc,1.1,25.0,85,115,75,55,75,82,rock,,False,False
10127,wishiwashi-school,wishiwashi,8.2,78.6,45,140,130,140,135,30,water,,False,False
10128,lurantis-totem,lurantis,1.5,58.0,70,105,90,80,90,45,grass,,False,False
10129,salazzle-totem,salazzle,2.1,81.0,68,64,60,111,60,117,poison,fire,False,False
10130,minior-orange-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False
10131,minior-yellow-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False
10132,minior-green-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False
10133,minior-blue-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False
10134,minior-indigo-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False
10135,minior-violet-meteor,minior,0.3,40.0,60,60,100,60,100,60,rock,flying,False,False
10136,minior-red,minior,0.3,0.3,60,100,60,100,60,120,rock,flying,False,False
10137,minior-orange,minior,0.3,0.3,60,100,60,100,60,120,rock,flying,False,False
10138,minior-yellow,minior,0.3,0.3,60,100,60,100,60,120,rock,flying,False,False
10139,minior-green,minior,0.3,0.3,60,100,60,100,60,120,rock,flying,False,False
10140,minior-blue,minior,0.3,0.3,60,100,60,100,60,120,rock,flying,False,False
10141,minior-indigo,minior,0.3,0.3,60,100,60,100,60,120,rock,flying,False,False
10142,minior-violet,minior,0.3,0.3,60,100,60,100,60,120,rock,flying,False,False
10143,mimikyu-busted,mimikyu,0.2,0.7,55,90,80,50,105,96,ghost,fairy,False,False
10144,mimikyu-totem-disguised,mimikyu,0.4,2.8,55,90,80,50,105,96,ghost,fairy,False,False
10145,mimikyu-totem-busted,mimikyu,0.4,2.8,55,90,80,50,105,96,ghost,fairy,False,False
10146,kommo-o-totem,kommo-o,2.4,207.5,75,110,125,100,105,85,dragon,fighting,False,False
10147,magearna-original,magearna,1.0,80.5,80,95,115,130,115,65,steel,fairy,False,True
10148,pikachu-partner-cap,pikachu,0.4,6.0,35,55,40,50,50,90,electric,,False,False
10149,marowak-totem,marowak,1.7,98.0,60,80,110,50,80,45,fire,ghost,False,False
10150,ribombee-totem,ribombee,0.4,2.0,60,55,60,95,70,124,bug,fairy,False,False
10151,rockruff-own-tempo,rockruff,0.5,9.2,45,65,40,30,40,60,rock,,False,False
10152,lycanroc-dusk,lycanroc,0.8,25.0,75,117,65,55,65,110,rock,,False,False
10153,araquanid-totem,araquanid,3.1,217.5,68,70,92,50,132,42,water,bug,False,False
10154,togedemaru-totem,togedemaru,0.6,13.0,65,98,63,40,73,96,electric,steel,False,False
10155,necrozma-dusk,necrozma,3.8,460.0,97,157,127,113,109,77,psychic,steel,True,False
10156,necrozma-dawn,necrozma,4.2,350.0,97,113,109,157,127,77,psychic,ghost,True,False
10157,necrozma-ultra,necrozma,7.5,230.0,97,167,97,167,97,129,psychic,dragon,True,False
10158,meowth-galar,meowth,0.4,7.5,50,65,55,40,40,40,steel,,False,False
10159,ponyta-galar,ponyta,0.8,24.0,50,85,55,65,65,90,psychic,,False,False
10160,rapidash-galar,rapidash,1.7,80.0,65,100,70,80,80,105,psychic,fairy,False,False
10161,slowpoke-galar,slowpoke,1.2,36.0,90,65,65,40,40,15,psychic,,False,False
10162,slowbro-galar,slowbro,1.6,70.5,95,100,95,100,70,30,poison,psychic,False,False
10163,farfetchd-galar,farfetchd,0.8,42.0,52,95,55,58,62,55,fighting,,False,False
10164,weezing-galar,weezing,3.0,16.0,65,90,120,85,70,60,poison,fairy,False,False
10165,mr-mime-galar,mr-mime,1.4,56.8,50,65,65,90,90,100,ice,psychic,False,False
10166,articuno-galar,articuno,1.7,50.9,90,85,85,125,100,95,psychic,flying,True,False
10167,zapdos-galar,zapdos,1.6,58.2,90,125,90,85,90,100,fighting,flying,True,False
10168,moltres-galar,moltres,2.0,66.0,90,85,90,100,125,90,dark,flying,True,False
10169,slowking-galar,slowking,1.8,79.5,95,65,80,110,110,30,poison,psychic,False,False
10170,corsola-galar,corsola,0.6,0.5,60,55,100,65,100,30,ghost,,False,False
10171,zigzagoon-galar,zigzagoon,0.4,17.5,38,30,41,30,41,60,dark,normal,False,False
10172,linoone-galar,linoone,0.5,32.5,78,70,61,50,61,100,dark,normal,False,False
10173,darumaka-galar,darumaka,0.7,40.0,70,90,45,15,45,50,ice,,False,False
10174,darmanitan-standard-galar,darmanitan,1.7,120.0,105,140,55,30,55,95,ice,,False,False
10175,darmanitan-zen-galar,darmanitan,1.7,120.0,105,160,55,30,55,135,ice,fire,False,False
10176,yamask-galar,yamask,0.5,1.5,38,55,85,30,65,30,ground,ghost,False,False
10177,stunfisk-galar,stunfisk,0.7,20.5,109,81,99,66,84,32,ground,steel,False,False
10178,toxtricity-low-key,toxtricity,1.6,40.0,75,98,70,114,70,75,electric,poison,False,False
10179,eiscue-noice,eiscue,1.4,89.0,75,80,70,65,50,130,ice,,False,False
10180,indeedee-female,indeedee,0.9,2.8,70,55,65,95,105,85,psychic,normal,False,False
10181,zacian-crowned,zacian,2.8,355.0,92,170,115,80,115,148,fairy,steel,True,False
10182,zamazenta-crowned,zamazenta,2.9,785.0,92,130,145,80,145,128,fighting,steel,True,False
10183,urshifu-rapid-strike,urshifu,1.9,105.0,100,130,100,63,60,97,fighting,water,True,False
10184,calyrex-ice-rider,calyrex,2.4,809.1,100,165,150,85,130,50,psychic,ice,True,False
10185,calyrex-shadow-rider,calyrex,2.4,53.6,100,85,80,165,100,150,psychic,ghost,True,False
10186,venusaur-gmax,venusaur,24.0,1000.0,80,82,83,100,100,80,grass,poison,False,False
10187,charizard-gmax,charizard,28.0,1000.0,78,84,78,109,85,100,fire,flying,False,False
10188,blastoise-gmax,blastoise,25.0,1000.0,79,83,100,85,105,78,water,,False,False
10189,butterfree-gmax,butterfree,17.0,1000.0,60,45,50,90,80,70,bug,flying,False,False
10190,pikachu-gmax,pikachu,21.0,1000.0,35,55,40,50,50,90,electric,,False,False
10191,meowth-gmax,meowth,33.0,1000.0,40,45,35,40,40,90,normal,,False,False
10192,machamp-gmax,machamp,25.0,1000.0,90,130,80,65,85,55,fighting,,False,False
10193,gengar-gmax,gengar,20.0,1000.0,60,65,60,130,75,110,ghost,poison,False,False
10194,kingler-gmax,kingler,19.0,1000.0,55,130,115,50,50,75,water,,False,False
10195,lapras-gmax,lapras,24.0,1000.0,130,85,80,85,95,60,water,ice,False,False
10196,eevee-gmax,eevee,18.0,1000.0,55,55,50,45,65,55,normal,,False,False
10197,snorlax-gmax,snorlax,35.0,1000.0,160,110,65,65,110,30,normal,,False,False
10198,garbodor-gmax,garbodor,21.0,1000.0,80,95,82,60,82,75,poison,,False,False
10199,melmetal-gmax,melmetal,25.0,1000.0,135,143,143,80,65,34,steel,,False,True
10200,rillaboom-gmax,rillaboom,28.0,1000.0,100,125,90,60,70,85,grass,,False,False
10201,cinderace-gmax,cinderace,27.0,1000.0,80,116,75,65,75,119,fire,,False,False
10202,inteleon-gmax,inteleon,40.0,1000.0,70,85,65,125,65,120,water,,False,False
10203,corviknight-gmax,corviknight,14.0,1000.0,98,87,105,53,85,67,flying,steel,False,False
10204,orbeetle-gmax,orbeetle,14.0,1000.0,60,45,110,80,120,90,bug,psychic,False,False
10205,drednaw-gmax,drednaw,24.0,1000.0,90,115,90,48,68,74,water,rock,False,False
10206,coalossal-gmax,coalossal,42.0,1000.0,110,80,120,80,90,30,rock,fire,False,False
10207,flapple-gmax,flapple,24.0,1000.0,70,110,80,95,60,70,grass,dragon,False,False
10208,appletun-gmax,appletun,24.0,1000.0,110,85,80,100,80,30,grass,dragon,False,False
10209,sandaconda-gmax,sandaconda,22.0,1000.0,72,107,125,65,70,71,ground,,False,False
10210,toxtricity-amped-gmax,toxtricity,24.0,1000.0,75,98,70,114,70,75,electric,poison,False,False
10211,centiskorch-gmax,centiskorch,75.0,1000.0,100,115,65,90,90,65,fire,bug,False,False
10212,hatterene-gmax,hatterene,26.0,1000.0,57,90,95,136,103,29,psychic,fairy,False,False
10213,grimmsnarl-gmax,grimmsnarl,32.0,1000.0,95,120,65,95,75,60,dark,fairy,False,False
10214,alcremie-gmax,alcremie,30.0,1000.0,65,60,75,110,121,64,fairy,,False,False
10215,copperajah-gmax,copperajah,23.0,1000.0,122,130,69,80,69,30,steel,,False,False
10216,duraludon-gmax,duraludon,43.0,1000.0,70,95,115,120,50,85,steel,dragon,False,False
10217,eternatus-eternamax,eternatus,100.0,1000.0,255,115,250,125,250,130,poison,dragon,True,False
10218,urshifu-single-strike-gmax,urshifu,29.0,1000.0,100,130,100,63,60,97,fighting,dark,True,False
10219,urshifu-rapid-strike-gmax,urshifu,26.0,1000.0,100,130,100,63,60,97,fighting,water,True,False
10220,toxtricity-low-key-gmax,toxtricity,24.0,1000.0,75,98,70,114,70,75,electric,poison,False,False
